generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
18,-102.77311874863265,-1924.637591108391,2665.3052091179043,20,31.0703125,128,0,128,0.0,1.0,1920,6,1914,0.003125,0.996875,-128.20813107389273,196.31960586886763
19,-42.57831465926009,-2026.7078415419594,3258.9521921391242,21,38.5,128,0,128,0.0,1.0,1920,31,1889,0.016145833333333335,0.9838541666666667,-134.99828318613064,243.0702749728272
20,8.754238037015284,-1438.0332598808036,2316.494720976036,26,35.2265625,128,0,128,0.0,1.0,1920,73,1847,0.03802083333333333,0.9619791666666667,-95.74336315872024,176.75925691469502
21,255.4349415371298,-1176.341679788725,2103.145035981565,39,31.4375,128,0,128,0.0,1.0,1920,143,1777,0.07447916666666667,0.9255208333333333,-78.329236985915,168.52753350910032
22,281.95667306706855,-1424.3834484814824,2417.8594549517916,39,34.203125,128,0,128,0.0,1.0,1920,148,1772,0.07708333333333334,0.9229166666666667,-94.84556323209881,184.64025862230991
23,281.95667306706855,-1216.6790606773288,2296.290587928454,39,29.5390625,128,0,128,0.0,1.0,1920,171,1749,0.0890625,0.9109375,-81.01292696182192,181.73985755414975
24,432.9882807047146,-1342.8271148200502,2417.9596796498818,39,34.3828125,128,0,128,0.0,1.0,1920,173,1747,0.09010416666666667,0.9098958333333333,-89.40003682133668,189.07471595611773
25,432.9882807047146,-1215.0712024847762,2401.8632227665694,39,38.984375,128,0,128,0.0,1.0,1920,206,1714,0.10729166666666666,0.8927083333333333,-80.88349683231841,187.7746541555184
26,450.7142612087787,-976.4700076589338,2634.973365665864,47,40.078125,128,0,128,0.0,1.0,1920,272,1648,0.14166666666666666,0.8583333333333333,-64.98695884392893,203.8798908923579
27,479.0937602152635,-1281.9684969741659,2747.7308094188415,47,41.09375,128,0,128,0.0,1.0,1920,281,1639,0.14635416666666667,0.8536458333333333,-85.32342063161104,210.25049661965656
28,539.0093176909895,-646.0718326966003,2060.4421155822247,44,42.6875,128,0,128,0.0,1.0,1920,336,1584,0.175,0.825,-42.95004926310669,170.63844118127355
29,587.1431660946884,-712.7564776652109,2241.0765523456394,39,45.4609375,128,0,128,0.0,1.0,1920,320,1600,0.16666666666666666,0.8333333333333334,-47.39022351101406,178.6954799248848
30,587.1431660946884,-1024.3275494862864,2575.581092797536,39,44.9609375,128,0,128,0.0,1.0,1920,300,1620,0.15625,0.84375,-68.13615954908579,199.04418274129566
31,587.1431660946884,-614.7982470548163,2017.5084709725093,39,45.03125,128,0,128,0.0,1.0,1920,360,1560,0.1875,0.8125,-40.807226886987756,176.02392722616173
32,595.1804849915009,-431.75069684985954,1882.3141965994432,39,45.7734375,128,0,128,0.0,1.0,1920,386,1534,0.20104166666666667,0.7989583333333333,-28.658119373323967,163.99851314619752
33,680.3117808794784,-558.9722259903837,2079.7983820259155,35,42.75,128,0,128,0.0,1.0,1920,397,1523,0.20677083333333332,0.7932291666666667,-37.07564839935891,173.503813548272
34,680.3117808794784,-1106.3332064358879,2653.8596941618357,35,40.90625,128,0,128,0.0,1.0,1920,370,1550,0.19270833333333334,0.8072916666666666,-73.63783876239252,207.24110509383772
35,921.5299248830136,-783.006620634134,2490.930969966018,38,41.09375,128,0,128,0.0,1.0,1920,396,1524,0.20625,0.79375,-52.01643095894226,197.64363628174357
36,921.5299248830136,-781.5420508431417,2426.455823912825,39,39.9453125,128,0,128,0.0,1.0,1920,413,1507,0.21510416666666668,0.7848958333333333,-51.96478255620946,194.79891682602516
37,930.8698136966016,-1135.4644306796986,2761.338526262737,47,39.5390625,128,0,128,0.0,1.0,1920,385,1535,0.20052083333333334,0.7994791666666666,-75.54825371197991,217.3656413085911
38,976.9360642081103,-985.9270192339048,3063.3891074387902,35,40.25,128,0,128,0.0,1.0,1920,413,1507,0.21510416666666668,0.7848958333333333,-65.55544711559365,234.8607215374556
39,988.3333835854166,-765.2508498618984,2574.368437991853,38,40.984375,128,0,128,0.0,1.0,1920,472,1448,0.24583333333333332,0.7541666666666667,-50.871046240793234,208.4951240357008
40,988.3333835854166,-1322.3908644480007,3061.616309820133,38,41.171875,128,0,128,0.0,1.0,1920,418,1502,0.21770833333333334,0.7822916666666667,-88.01303679653338,238.87521885920648
41,988.3333835854166,-783.5028929916606,2742.782306132253,38,42.390625,128,0,128,0.0,1.0,1920,467,1453,0.24322916666666666,0.7567708333333333,-52.07993244944404,218.59520116261208
42,988.3333835854166,-638.4730507967535,2502.7298179760883,48,43.015625,128,0,128,0.0,1.0,1920,457,1463,0.23802083333333332,0.7619791666666667,-42.4400263031169,206.41441080348153
43,991.4633150192974,-420.51469436137637,2047.6586681035405,38,43.3359375,128,0,128,0.0,1.0,1920,460,1460,0.23958333333333334,0.7604166666666666,-27.929365040758437,180.36585935175714
44,991.4633150192974,-305.41061319577545,2234.2505415908986,38,45.53125,128,0,128,0.0,1.0,1920,515,1405,0.2682291666666667,0.7317708333333334,-20.214092963051705,190.66834460793163
45,996.4547787986814,-291.04982386335155,2326.2130464525394,38,44.90625,128,0,128,0.0,1.0,1920,524,1396,0.27291666666666664,0.7270833333333333,-19.28545700755678,196.70033712213282
46,1002.5508113699933,-180.7936782902708,2222.427795438426,56,44.046875,128,0,128,0.0,1.0,1920,557,1363,0.29010416666666666,0.7098958333333333,-11.907911886018054,190.80790550995357
47,1010.8545042282607,-789.6219231408784,2770.592552908137,56,42.5390625,128,0,128,0.0,1.0,1920,470,1450,0.24479166666666666,0.7552083333333334,-52.50344070939191,220.4769530138131
48,1010.8545042282607,-165.31165508567034,2127.4082496474316,56,45.3515625,128,0,128,0.0,1.0,1920,552,1368,0.2875,0.7125,-10.83405825571136,186.82454814932248
49,1010.8545042282607,-123.19664396517003,2173.4445015807264,56,50.640625,128,0,128,0.0,1.0,1920,555,1365,0.2890625,0.7109375,-8.032953347678006,187.50299911025812
50,1021.4940863370922,-60.65291099985296,1885.0202391357232,57,53.6875,128,0,128,0.0,1.0,1920,543,1377,0.2828125,0.7171875,-3.89607948332354,177.02053618097543
51,1029.7977791953592,-350.1676834739143,2304.375432696072,56,55.3359375,128,0,128,0.0,1.0,1920,497,1423,0.25885416666666666,0.7411458333333333,-23.195137231594288,192.93405124336934
52,1038.0095544890398,-109.51493311862711,2175.072055641944,56,55.9140625,128,0,128,0.0,1.0,1920,575,1345,0.2994791666666667,0.7005208333333334,-7.132141374575144,188.81228975084056
53,1038.0095544890398,-303.8629880940114,2339.26044147667,56,56.375,128,0,128,0.0,1.0,1920,538,1382,0.28020833333333334,0.7197916666666667,-20.13138670626743,196.9165354573864
54,1038.0095544890398,-129.189712049869,2012.3685641361508,56,55.75,128,0,128,0.0,1.0,1920,545,1375,0.2838541666666667,0.7161458333333334,-8.481657886657931,181.6743955051392
55,1038.0095544890398,-188.11162985642798,2137.6800336449483,56,55.640625,128,0,128,0.0,1.0,1920,543,1377,0.2828125,0.7171875,-12.401712823761867,186.70800785100008
56,1038.0095544890398,-264.0506435841012,2206.004839354306,56,55.265625,128,0,128,0.0,1.0,1920,520,1400,0.2708333333333333,0.7291666666666666,-17.475303322273415,190.78578658102225
57,1038.0095544890398,-383.96046736979196,2443.627362722902,56,55.359375,128,0,128,0.0,1.0,1920,514,1406,0.2677083333333333,0.7322916666666667,-25.47684365798613,203.5993701224162
58,1038.0095544890398,-18.182538114195196,1833.5237149352747,56,55.0,128,0,128,0.0,1.0,1920,562,1358,0.29270833333333335,0.7072916666666667,-1.0946171242796803,173.2335143980743
59,1038.1244802305926,-502.2837744556015,2266.6458731302755,56,54.4296875,128,0,128,0.0,1.0,1920,476,1444,0.24791666666666667,0.7520833333333333,-33.350845380373435,199.9515578085039
60,1038.0877964526328,-8.92316163731811,2117.940898967053,56,55.796875,128,0,128,0.0,1.0,1920,590,1330,0.3072916666666667,0.6927083333333334,-0.4489920258212067,188.91132528527248
61,1038.0877964526328,-25.780985847970072,2013.6285465210087,56,55.7265625,128,0,128,0.0,1.0,1920,561,1359,0.2921875,0.7078125,-1.5661282231980038,182.1386671799236
62,1038.0877964526328,115.99066055269388,1743.208980076077,56,55.9609375,128,0,128,0.0,1.0,1920,578,1342,0.30104166666666665,0.6989583333333333,7.890210703512925,167.18989065254948
63,1038.5621323194853,95.5455869513745,1621.2734255543946,60,55.6640625,128,0,128,0.0,1.0,1920,551,1369,0.2869791666666667,0.7130208333333333,6.515278713424968,161.34985377768672
64,1038.5621323194853,-75.63506480355336,1883.0429536429722,60,56.5,128,0,128,0.0,1.0,1920,535,1385,0.2786458333333333,0.7213541666666666,-4.889056403570226,172.81807898564327
65,1038.5621323194853,-337.49334742266115,2329.7098719066757,60,56.6171875,128,0,128,0.0,1.0,1920,520,1400,0.2708333333333333,0.7291666666666666,-22.342629411510742,198.0857173613455
66,1038.5621323194853,-434.6351920092368,2519.0795842644875,60,56.578125,128,0,128,0.0,1.0,1920,540,1380,0.28125,0.71875,-28.810575300615785,208.08997313511654
67,1038.5621323194853,-291.1420415806167,2355.3403113262384,60,56.7421875,128,0,128,0.0,1.0,1920,523,1397,0.27239583333333334,0.7276041666666667,-19.239469438707772,195.52181377593718
68,1038.5621323194853,-723.5544726739988,2934.509645114329,60,57.140625,128,0,128,0.0,1.0,1920,516,1404,0.26875,0.73125,-48.07003776159991,231.01435206255235
69,1038.5621323194853,69.75507258203024,1840.1341992347886,60,58.203125,128,0,128,0.0,1.0,1920,574,1346,0.2989583333333333,0.7010416666666667,4.817734005468692,173.26570688245963
70,1038.5621323194853,-65.35083261862651,2215.9758588225136,57,58.828125,128,0,128,0.0,1.0,1920,576,1344,0.3,0.7,-4.187659674575091,190.18247559982916
71,1038.5621323194853,-191.71574472635461,2308.2704023978563,60,59.28125,128,0,128,0.0,1.0,1920,562,1358,0.29270833333333335,0.7072916666666667,-12.572820481756969,196.78053082698682
72,1038.5621323194853,-87.85967259563463,2272.3693668225733,60,59.3671875,128,0,128,0.0,1.0,1920,580,1340,0.3020833333333333,0.6979166666666666,-5.701321923042302,195.2963376191327
73,1038.5621323194853,52.89185267880593,1799.4683304321463,57,59.640625,128,0,128,0.0,1.0,1920,575,1345,0.2994791666666667,0.7005208333333334,3.6853943452537314,171.0387909997856
74,1038.5621323194853,16.545974688124744,1944.47869657506,60,59.609375,128,0,128,0.0,1.0,1920,575,1345,0.2994791666666667,0.7005208333333334,1.2495233125416576,179.43346169764052
75,1038.5621323194853,-2.448221684768214,1989.7785102551159,60,59.5625,128,0,128,0.0,1.0,1920,574,1346,0.2989583333333333,0.7010416666666667,0.020066471015456954,179.3471794158767
