generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
44,319.5861085661702,-579.1521775560368,1414.4302750492773,47,43.5546875,128,0,128,0.0,1.0,1920,170,1750,0.08854166666666667,0.9114583333333334,-38.47978058706912,135.82385951810335
45,428.1315549442449,-725.091529150666,1821.9996703410472,34,43.0703125,128,0,128,0.0,1.0,1920,161,1759,0.08385416666666666,0.9161458333333333,-48.24808111004441,153.6131708046734
46,428.1315549442449,-436.50447029223267,1311.9589316368094,34,44.9609375,128,0,128,0.0,1.0,1920,182,1738,0.09479166666666666,0.9052083333333333,-28.99831885281552,125.58002764192992
47,428.1315549442449,-746.5933938273811,1762.9957083065735,45,47.0390625,128,0,128,0.0,1.0,1920,166,1754,0.08645833333333333,0.9135416666666667,-49.67216375515874,148.371194713295
48,473.9987798455099,-872.2820234863528,1625.918523567392,50,44.484375,128,0,128,0.0,1.0,1920,161,1759,0.08385416666666666,0.9161458333333333,-58.05005156575687,139.42804174392418
49,472.74877114548303,-520.7151472405651,1340.0787236266333,49,42.8984375,128,0,128,0.0,1.0,1920,208,1712,0.10833333333333334,0.8916666666666667,-34.62455148270434,129.469502256793
50,471.79028196400554,-879.0345419877132,1752.1659119963929,38,43.046875,128,0,128,0.0,1.0,1920,193,1727,0.10052083333333334,0.8994791666666667,-58.50459446584753,152.94738814157
51,473.4634964436742,-866.2651214900936,1777.171912122377,49,45.0,128,0,128,0.0,1.0,1920,197,1723,0.10260416666666666,0.8973958333333333,-57.653299766006256,152.44306566858242
52,473.4634964436742,-705.2723243988132,1595.9984909002228,49,45.7265625,128,0,128,0.0,1.0,1920,204,1716,0.10625,0.89375,-46.91091537658755,142.9426441481221
53,473.8943190255779,-926.710037398765,1982.3439509729267,34,42.6484375,128,0,128,0.0,1.0,1920,199,1721,0.10364583333333334,0.8963541666666667,-61.676606659917674,166.1271526219595
54,473.8943190255779,-679.1499153968592,1552.008564438757,34,43.3828125,128,0,128,0.0,1.0,1920,196,1724,0.10208333333333333,0.8979166666666667,-45.17103602645729,141.69178268550596
55,486.49407934445657,-539.1800111848013,1346.745998287202,54,45.375,128,0,128,0.0,1.0,1920,208,1712,0.10833333333333334,0.8916666666666667,-35.818927828986745,127.88370616481244
56,486.49407934445657,-703.3019055835596,1647.33866360846,54,43.09375,128,0,128,0.0,1.0,1920,201,1719,0.1046875,0.8953125,-46.7759603722373,146.81570201311743
57,486.49407934445657,-832.2629531444848,1869.0212981595869,54,39.125,128,0,128,0.0,1.0,1920,201,1719,0.1046875,0.8953125,-55.376696876298986,156.7718153402043
58,486.49407934445657,-676.4318339266053,1464.7522870797193,54,37.640625,128,0,128,0.0,1.0,1920,193,1727,0.10052083333333334,0.8994791666666667,-44.98477851177368,136.4068521645128
59,500.01718433893194,-915.110197615917,1802.628227828518,34,38.328125,128,0,128,0.0,1.0,1920,199,1721,0.10364583333333334,0.8963541666666667,-60.90474234106112,156.4725978312301
60,500.01718433893194,-999.4320773462018,1943.6368330452042,34,40.6640625,128,0,128,0.0,1.0,1920,186,1734,0.096875,0.903125,-66.53880515641345,161.66414148113432
61,500.01718433893194,-628.6959569586177,1585.99565374219,34,46.140625,128,0,128,0.0,1.0,1920,217,1703,0.11302083333333333,0.8869791666666667,-41.81426171390785,146.73842041389068
62,500.01718433893194,-891.006195230528,1724.6938299094306,34,48.6328125,128,0,128,0.0,1.0,1920,194,1726,0.10104166666666667,0.8989583333333333,-59.30473593203519,157.16036567594838
63,500.01718433893194,-669.4508576850944,1529.2422432963506,34,46.4453125,128,0,128,0.0,1.0,1920,220,1700,0.11458333333333333,0.8854166666666666,-44.5299009290063,146.25297075953816
