generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
38,-1032.5384970739776,-2109.5582309979995,2548.5064440036754,27,27.375,128,0,128,0.0,1.0,1920,64,1856,0.03333333333333333,0.9666666666666667,-139.84190289986665,248.30678122950832
39,-1030.5352940222556,-2175.6326044462453,2285.474769617721,27,26.8203125,128,0,128,0.0,1.0,1920,60,1860,0.03125,0.96875,-144.24686112974965,214.67625108178274
40,-771.7004965601983,-1864.076717570087,1671.641722029141,32,26.9921875,128,0,128,0.0,1.0,1920,37,1883,0.019270833333333334,0.9807291666666667,-123.47646867133916,164.2965038481219
41,-771.7004965601983,-2316.9023090535547,2564.1212714148182,32,27.7734375,128,0,128,0.0,1.0,1920,8,1912,0.004166666666666667,0.9958333333333333,-153.662237270237,235.50633057892188
42,-766.8858246136484,-2113.105413401362,2503.2722415792405,32,29.6015625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-140.0757775600908,225.19933649177625
43,-693.4113717208423,-2000.7037262432625,2435.938078854497,43,32.046875,128,0,128,0.0,1.0,1920,3,1917,0.0015625,0.9984375,-132.58233174955086,214.79451509155726
44,-693.4113717208423,-1805.3832043739785,2102.8832902368868,43,32.359375,128,0,128,0.0,1.0,1920,6,1914,0.003125,0.996875,-119.55523445826523,189.80941721673827
45,-693.4113717208423,-2036.5673192947634,2551.6030591142885,43,33.921875,128,0,128,0.0,1.0,1920,12,1908,0.00625,0.99375,-134.96750878631758,226.39745407455092
46,-658.2717448705037,-2126.950472469405,2830.829887031892,43,38.953125,128,0,128,0.0,1.0,1920,34,1886,0.017708333333333333,0.9822916666666667,-140.99305233129368,283.0280032972822
47,-658.2717448705037,-2361.771527228392,3024.782195083978,43,41.8984375,128,0,128,0.0,1.0,1920,59,1861,0.030729166666666665,0.9692708333333333,-156.64778931522613,286.35264525805417
48,-658.2717448705037,-2196.0500247359496,2933.875415722216,43,41.515625,128,0,128,0.0,1.0,1920,61,1859,0.03177083333333333,0.9682291666666667,-145.5996891490633,286.87130969144005
49,-515.4529855494874,-1866.9429436597516,2434.706103513156,43,41.375,128,0,128,0.0,1.0,1920,68,1852,0.035416666666666666,0.9645833333333333,-123.65921707731677,217.70866001345996
50,-515.4529855494874,-2189.7272794952178,2791.1023185473646,43,41.7109375,128,0,128,0.0,1.0,1920,60,1860,0.03125,0.96875,-145.1781727996812,250.50413431073883
51,-515.4529855494874,-2500.787693043045,3276.195902742835,43,43.0234375,128,0,128,0.0,1.0,1920,56,1864,0.029166666666666667,0.9708333333333333,-165.91553370286968,305.71046554399095
52,-515.4529855494874,-1934.3799258445133,2314.7526233466647,43,40.9140625,128,0,128,0.0,1.0,1920,66,1854,0.034375,0.965625,-128.15501588963423,193.295386320521
53,-515.4529855494874,-1840.371414054066,1924.880296693296,43,42.1953125,128,0,128,0.0,1.0,1920,64,1856,0.03333333333333333,0.9666666666666667,-121.88778177027106,188.76862457677618
54,-513.3146120639971,-2735.158026254452,3688.463459411439,43,41.34375,128,0,128,0.0,1.0,1920,52,1868,0.027083333333333334,0.9729166666666667,-181.54022258363014,345.7789437289588
55,-513.3146120639971,-2306.0052541977507,2834.649749368563,43,42.578125,128,0,128,0.0,1.0,1920,51,1869,0.0265625,0.9734375,-152.93003777985,265.62152519325264
56,-513.3146120639971,-2524.346323103084,3317.0055235119316,43,42.3515625,128,0,128,0.0,1.0,1920,44,1876,0.022916666666666665,0.9770833333333333,-167.48610904020563,306.77502949548494
57,-513.3146120639971,-1982.7397518013256,2362.7334596825103,43,41.0859375,128,0,128,0.0,1.0,1920,61,1859,0.03177083333333333,0.9682291666666667,-131.37900428675505,197.59581599485205
58,-488.55006189589744,-2303.9041893495632,2959.6059967184606,43,40.4609375,128,0,128,0.0,1.0,1920,57,1863,0.0296875,0.9703125,-152.78996678997092,263.3710100996159
59,-488.55006189589744,-2362.291482609846,2783.0366915416957,43,41.828125,128,0,128,0.0,1.0,1920,57,1863,0.0296875,0.9703125,-156.68245300732306,243.42148012097428
60,-470.4831274778148,-1897.1342789984656,2642.317479119451,43,42.734375,128,0,128,0.0,1.0,1920,61,1859,0.03177083333333333,0.9682291666666667,-125.67197276656435,242.441205505921
61,-470.4831274778148,-2198.59463160118,2939.208380922321,43,42.1796875,128,0,128,0.0,1.0,1920,54,1866,0.028125,0.971875,-145.76932960674532,276.01788019023246
62,-470.4831274778148,-2527.7856594224263,3079.0381633591815,43,41.7421875,128,0,128,0.0,1.0,1920,57,1863,0.0296875,0.9703125,-167.71539812816178,286.5596415297158
63,-470.4831274778148,-2440.7263925327466,3062.521383610541,43,41.34375,128,0,128,0.0,1.0,1920,57,1863,0.0296875,0.9703125,-161.91144700218314,287.46955548324115
64,-442.83206626403825,-2399.4454073085453,3341.281014912963,43,41.234375,128,0,128,0.0,1.0,1920,64,1856,0.03333333333333333,0.9666666666666667,-159.15938132056968,303.48718658063797
65,-442.83206626403825,-2352.4555321275725,2713.9481110946513,43,40.796875,128,0,128,0.0,1.0,1920,56,1864,0.029166666666666667,0.9708333333333333,-156.02672297517148,251.4423171439047
66,-442.83206626403825,-2348.726820017232,3163.6986352617123,43,42.8984375,128,0,128,0.0,1.0,1920,54,1866,0.028125,0.971875,-155.77814216781547,294.05978485634046
67,-442.83206626403825,-2458.6943233212337,3240.2963018606856,43,41.984375,128,0,128,0.0,1.0,1920,54,1866,0.028125,0.971875,-163.1093090547489,302.3822157555913
68,-410.25710955704466,-2122.1315907153676,2676.441748635697,44,41.7109375,128,0,128,0.0,1.0,1920,55,1865,0.028645833333333332,0.9713541666666666,-140.67179354769112,255.79902333291864
69,-409.6364483794458,-2182.701240772521,2813.062260075277,43,42.3359375,128,0,128,0.0,1.0,1920,56,1864,0.029166666666666667,0.9708333333333333,-144.7092493848347,261.73238875573077
70,-409.6364483794458,-2021.3620310576903,2696.661769040543,43,42.2109375,128,0,128,0.0,1.0,1920,65,1855,0.033854166666666664,0.9661458333333334,-134.05798957051266,251.58581542834472
71,-409.6364483794458,-1981.364807437436,2372.246995945,43,42.1015625,128,0,128,0.0,1.0,1920,55,1865,0.028645833333333332,0.9713541666666666,-131.2873413291624,213.49460103787052
72,-409.6364483794458,-2058.31957432502,2724.232228812301,43,42.109375,128,0,128,0.0,1.0,1920,60,1860,0.03125,0.96875,-136.417659121668,236.1986873585951
73,-409.6364483794458,-2572.9931788622785,3326.417249034116,43,41.9140625,128,0,128,0.0,1.0,1920,48,1872,0.025,0.975,-170.7292327574852,305.7137191883271
74,-409.6364483794458,-2361.2412182360363,3258.493957377051,43,42.8203125,128,0,128,0.0,1.0,1920,56,1864,0.029166666666666667,0.9708333333333333,-156.61243538240242,296.6008522331323
75,-409.6364483794458,-2610.8121834496033,3134.9257119737063,43,42.8984375,128,0,128,0.0,1.0,1920,50,1870,0.026041666666666668,0.9739583333333334,-173.25049972997354,303.7103019898525
