generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
51,1241.9804380089356,-164.17888492748654,2404.3600283625474,49,50.1015625,128,0,128,0.0,1.0,1920,481,1439,0.25052083333333336,0.7494791666666667,-10.190571495165766,182.04070719124934
52,1241.9804380089356,-432.65116925343824,2616.395654408023,49,50.4765625,128,0,128,0.0,1.0,1920,414,1506,0.215625,0.784375,-28.140807116895882,194.77261584343617
53,1241.9804380089356,-744.3723099370079,2891.54957583296,49,50.3828125,128,0,128,0.0,1.0,1920,417,1503,0.2171875,0.7828125,-48.81804982913386,218.76173342493118
54,1241.9804380089356,101.2382311055388,2142.9063413293225,49,51.0,128,0,128,0.0,1.0,1920,511,1409,0.26614583333333336,0.7338541666666667,7.503902907035917,166.85742374268796
55,1241.9804380089356,-462.92450191908597,2606.488887834208,54,51.75,128,0,128,0.0,1.0,1920,438,1482,0.228125,0.771875,-30.106945961272405,196.69029780579788
56,1241.9804380089356,-286.0771410242971,2634.2787825028904,54,51.546875,128,0,128,0.0,1.0,1920,481,1439,0.25052083333333336,0.7494791666666667,-18.36920523495314,200.0422722148269
57,1242.2624752497109,-361.3674732068149,2213.6062093619953,49,52.0234375,128,0,128,0.0,1.0,1920,408,1512,0.2125,0.7875,-23.440644047120998,171.6627809378792
58,1247.9578423278867,-394.77215008478237,2426.7265262926353,59,51.96875,128,0,128,0.0,1.0,1920,439,1481,0.22864583333333333,0.7713541666666667,-25.563455838985487,185.45408970300704
59,1247.9578423278867,-843.5351337838622,2982.5459474111926,59,52.953125,128,0,128,0.0,1.0,1920,405,1515,0.2109375,0.7890625,-55.527863085590816,220.81560319357175
60,1247.9578423278867,-411.4719615217941,2437.050892714815,59,54.296875,128,0,128,0.0,1.0,1920,409,1511,0.21302083333333333,0.7869791666666667,-26.671568268119604,186.2879050344181
61,1257.2602576550503,-366.6898448888276,2753.3129041992484,61,55.875,128,0,128,0.0,1.0,1920,474,1446,0.246875,0.753125,-23.73817715925518,206.36129591799818
62,1257.2602576550503,-447.82822030249923,2676.93126010219,61,58.65625,128,0,128,0.0,1.0,1920,455,1465,0.23697916666666666,0.7630208333333334,-29.094277186833292,201.50752472962472
63,1257.2602576550503,-359.1208629368572,2278.439022394115,61,59.6328125,128,0,128,0.0,1.0,1920,415,1505,0.21614583333333334,0.7838541666666666,-23.180453362457147,174.51281628343602
64,1257.2602576550503,-572.7154793451874,2675.8012873104694,61,60.453125,128,0,128,0.0,1.0,1920,391,1529,0.20364583333333333,0.7963541666666667,-37.420094456345836,201.305739096862
65,1257.5579212427367,-232.04515695171654,2180.7889318097746,61,60.75,128,0,128,0.0,1.0,1920,450,1470,0.234375,0.765625,-14.864989630114435,172.7625074783752
66,1257.5579212427367,-498.92564547057714,2478.688782938985,61,60.7734375,128,0,128,0.0,1.0,1920,429,1491,0.2234375,0.7765625,-32.50077219803849,186.05901260589968
67,1257.5579212427367,-593.1365955827607,2903.915057964243,61,60.796875,128,0,128,0.0,1.0,1920,448,1472,0.23333333333333334,0.7666666666666667,-38.72941887218404,214.84133875050762
68,1259.7525830888828,-330.6085388085551,2324.2837395575416,61,60.7734375,128,0,128,0.0,1.0,1920,416,1504,0.21666666666666667,0.7833333333333333,-21.331715087237008,181.6165477141953
69,1260.2312918241535,-201.22831196070175,2798.218421790326,61,60.7265625,128,0,128,0.0,1.0,1920,517,1403,0.26927083333333335,0.7307291666666667,-12.654283297380115,207.2439514802735
70,1260.2312918241535,69.29752574628716,2067.5174165122,61,60.765625,128,0,128,0.0,1.0,1920,495,1425,0.2578125,0.7421875,5.276605883085817,163.45781038327559
71,1260.2312918241535,238.67303756960607,1895.8949058415803,61,60.84375,128,0,128,0.0,1.0,1920,523,1397,0.27239583333333334,0.7276041666666667,16.568306671307077,153.24899195878177
