generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
51,261.6306129956844,-2172.066546422557,3290.1753777816566,53,52.859375,128,0,128,0.0,1.0,1920,119,1801,0.06197916666666667,0.9380208333333333,-143.9469885115038,262.6347761397785
52,261.6306129956844,-1694.8217845016893,3065.4541896509572,53,52.734375,128,0,128,0.0,1.0,1920,146,1774,0.07604166666666666,0.9239583333333333,-112.13567105011262,242.62989543034385
53,261.6306129956844,-1780.425295868995,2934.847162951667,53,53.0,128,0,128,0.0,1.0,1920,137,1783,0.07135416666666666,0.9286458333333333,-117.83397805793302,227.27022271122425
54,261.6306129956844,-1513.2960856918169,2893.546966339024,53,51.2109375,128,0,128,0.0,1.0,1920,141,1779,0.0734375,0.9265625,-100.04307237945444,232.49024211689206
55,261.6306129956844,-1914.3784832091985,3283.7330365701114,53,52.609375,128,0,128,0.0,1.0,1920,138,1782,0.071875,0.928125,-126.78476346394658,273.7705741018047
56,261.6306129956844,-999.5138179811468,2241.15098687189,53,52.7578125,128,0,128,0.0,1.0,1920,163,1757,0.08489583333333334,0.9151041666666667,-65.77555661540978,197.65916538936153
57,261.6306129956844,-1982.2004775305302,3242.890047954489,53,51.9296875,128,0,128,0.0,1.0,1920,133,1787,0.06927083333333334,0.9307291666666667,-131.288208918702,268.9632887048362
58,261.6306129956844,-1912.2050809507073,3121.32024216176,58,52.4140625,128,0,128,0.0,1.0,1920,131,1789,0.06822916666666666,0.9317708333333333,-126.6287241467138,270.73359713282167
59,261.6306129956844,-1579.3601045183939,3128.5847702615783,53,52.5390625,128,0,128,0.0,1.0,1920,149,1771,0.07760416666666667,0.9223958333333333,-104.43520488455958,260.3160471602127
60,261.6306129956844,-1947.2569249186035,3559.327921604436,62,53.8515625,128,0,128,0.0,1.0,1920,143,1777,0.07447916666666667,0.9255208333333333,-128.95415957790692,285.25984693139105
61,261.6306129956844,-2104.5846890035345,3697.727142524857,53,53.9453125,128,0,128,0.0,1.0,1920,140,1780,0.07291666666666667,0.9270833333333334,-139.45564593356897,312.2733689389076
62,271.5381585550135,-1487.444157695158,3418.403834632708,57,55.3046875,128,0,128,0.0,1.0,1920,163,1757,0.08489583333333334,0.9151041666666667,-98.29575634634388,307.0904975855641
63,271.5381585550135,-742.7826901404094,2052.0079132676983,57,56.4609375,128,0,128,0.0,1.0,1920,180,1740,0.09375,0.90625,-48.65780434269397,173.75482135899986
