generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score,validation_best_score,validation_best_mean,validation_best_std,validation_best_survival_rate,best_validation_score_so_far
73,970.8166613762359,-168.95155898070152,1381.2935733334182,63,62.4921875,128,0,128,0.0,1.0,1920,369,1551,0.1921875,0.8078125,-11.255903411213433,151.49293868821982,-499.6478019956487,-49.96478019956487,108.46381064993655,0.1,837.6864605868609
74,970.8166613762359,-437.47502000898703,2298.035730791201,63,62.671875,128,0,128,0.0,1.0,1920,379,1541,0.19739583333333333,0.8026041666666667,-29.159636750599137,206.2708387501514,299.4537680279304,29.94537680279304,112.7174275111389,0.2,837.6864605868609
75,970.8166613762359,-95.61507043065018,1278.3853669837667,62,62.6015625,128,0,128,0.0,1.0,1920,367,1553,0.19114583333333332,0.8088541666666667,-6.3668562578766785,144.72012470443318,-305.157070368689,-30.5157070368689,109.99109847115888,0.1,837.6864605868609
76,970.8166613762359,-223.73964403024132,1891.0639999536122,63,62.5,128,0,128,0.0,1.0,1920,387,1533,0.2015625,0.7984375,-14.910418977016088,186.77901518555353,-293.3866053524785,-29.33866053524785,128.9024930115772,0.2,837.6864605868609
77,970.8166613762359,-231.7126491609053,1780.598877714468,63,62.359375,128,0,128,0.0,1.0,1920,362,1558,0.18854166666666666,0.8114583333333333,-15.440900569060355,176.77259690607383,-737.717037151517,-73.7717037151517,61.27401782224067,0.0,837.6864605868609
78,970.8166613762359,-62.75162732771704,1336.662174744868,63,62.28125,128,0,128,0.0,1.0,1920,389,1531,0.20260416666666667,0.7973958333333333,-4.176480884347802,152.42241147872716,-430.5957969727777,-43.05957969727777,75.52190112330919,0.0,837.6864605868609
79,970.8166613762359,-114.93180039193798,1581.1499942546968,63,62.3203125,128,0,128,0.0,1.0,1920,393,1527,0.2046875,0.7953125,-7.6567294011292,160.3046691957462,-860.3456497469685,-86.03456497469685,57.2664266701434,0.0,837.6864605868609
80,970.8166613762359,-156.73430184943126,1620.7664745476682,63,62.3984375,128,0,128,0.0,1.0,1920,389,1531,0.20260416666666667,0.7973958333333333,-10.443471685795414,164.50140206308845,407.3555284697888,40.73555284697888,142.86482898120377,0.3,837.6864605868609
81,970.8166613762359,-459.32200858518553,1709.797482778062,63,62.171875,128,0,128,0.0,1.0,1920,328,1592,0.17083333333333334,0.8291666666666667,-30.6152693223457,166.5536862788725,300.6773773880634,30.06773773880634,123.11596562038167,0.3,837.6864605868609
82,970.8166613762359,-171.5529119083987,1904.7752706837093,63,62.1875,128,0,128,0.0,1.0,1920,389,1531,0.20260416666666667,0.7973958333333333,-11.429759231393241,187.30678230121813,175.24702984750417,17.524702984750416,116.98853559441054,0.2,837.6864605868609
83,971.0185800873453,-440.62211828949034,2004.188801438396,63,62.34375,128,0,128,0.0,1.0,1920,339,1581,0.1765625,0.8234375,-29.369320906799356,186.42381293292814,62.03476940964795,6.203476940964795,136.07708294914977,0.2,837.6864605868609
84,971.0185800873453,-320.3975537649106,1489.6828507216735,63,62.4375,128,0,128,0.0,1.0,1920,344,1576,0.17916666666666667,0.8208333333333333,-21.354206709327368,155.08307637327584,279.6104296705944,27.961042967059438,110.79548174566379,0.2,837.6864605868609
85,971.0185800873453,-354.37074832816455,1936.9576583525097,63,62.6015625,128,0,128,0.0,1.0,1920,376,1544,0.19583333333333333,0.8041666666666667,-23.617565513544303,189.55959738407668,382.9906789254951,38.2990678925495,136.4677884470822,0.2,837.6864605868609
